Fe I	267.90616	267.906153	8100	
Fe II	268.070259	268.070249	24000	
Fe II	268.475325	268.475331	150000	
Fe II	268.621698	268.621706	5000	
Fe I	268.92121	268.921246	5500bl	
Fe II	269.260157	269.260157	170000	
Fe I	269.91065	269.910641	2820	
Fe II	270.154196	270.154206	9000	
Fe II	270.398879	270.398885	160000	
Fe I	270.60124	270.601226	810	
Fe I	270.65817	270.658205	6500	
Fe I	270.85707	270.857054	720	
Fe I	271.16550	271.165486	3090	
Fe II	271.229607	271.229613	18000	
Fe II	271.441261	271.441263	230000	
Fe I	271.48691	271.486912	479	
Fe II	271.787370	271.787366	32000	
Fe I	271.84361	271.843604	3390	
Fe II	271.900215	271.900257	35000	
Fe I	271.90272	271.902720	10700	
Fe I	271.94202	271.941996	1000	
Fe I	272.49531	272.495309	2630bl 	
Fe I	272.60551	272.605496	1580	
Fe II	272.753885	272.753883	230000	
Fe I	273.09818	273.098172	810	
Fe I	273.40053	273.400538	980	
Fe I	273.46150	273.461537	447	
Fe II	273.954721	273.954713	1000000	
Fe II	274.26592	274.265936	4000	
Fe II	274.319657	274.319665	500000	
Fe I	274.35652	274.356519	2750	
Fe I	274.45273	274.452716	1950	
Fe II	274.648346	274.648342	700000	
Fe II	274.698162	274.698160	500000bl(Fe I)	
Fe II	274.918070	274.918070	240000	
Fe II	274.932126	274.932122	900000	
Fe II	274.935257	274.935226	8000	
Fe I	275.40319	275.403198	2510	
Fe I	275.73153	275.731536	2290	
Fe I	276.17796	276.177959	2630	
Fe I	276.31094	276.310954	3550	
Fe II	276.36557	276.365565	6000	
Fe II	276.512785	276.512791	4000	
Fe I	276.69089	276.690911	2240	
Fe II		276.750228		
Fe II	276.751209	276.751188	130000	
Fe I	276.96691	276.967066	550	
Fe I	277.20738	277.207371	3720	
Fe I	277.47297	277.472944	468bl	
Fe I	277.82201	277.822004	9100	
Fe II	278.36904	278.369059	21000	
Fe I	278.79312	278.793144	1290	
Fe I	278.81047	278.810461	4570	
Fe I	278.98014	278.980132	407	
Fe I	279.77751	279.777518	7200	
Fe II	280.34286	280.343055	2500	
Fe I	280.45201	280.452009	2690	
Fe I	280.69840	280.698400	6300	
Fe I	280.83268	280.832685	930	
Fe I	281.32863	281.328628	12000	
Fe I	281.75036	281.750365	437	
Fe I	282.32755	282.327574	4790	
Fe I	282.55555	282.555564	9500	
Fe I	282.88080	282.880813	2000	
Fe I	283.24353	283.243532	14500	
Fe I	283.81193	283.811948	4680	
Fe I	284.36306	284.363058	5100	
Fe I	284.39762	284.397643	15800	
Fe I	285.17967	285.179684	15100	
Fe II	286.61999	286.62008	1400	
Fe I	286.73092	286.730930	760	
Fe II	288.25056	288.250544	2900	
Fe II	288.42694	288.426884	2000	
Fe I	288.78049	288.78048	1150	
Fe I	290.19102	290.191002	830	
Fe I	295.39398	295.393980	69000	
Fe I	295.73643	295.736437	46800	
Fe I	296.52542	296.525433	35500bl 	
Fe I	296.68980	296.689802	r	
Fe I	296.93596	296.935959	19100	
Fe I	297.00992	297.009942	56000	
Fe I	297.01179	297.011822	39800	
Fe I	297.31322	297.313230	89000	
Fe I	297.32352	297.323506	100000	
Fe I	298.14448	298.144486	107000	
Fe I	298.35695	298.356951	r	
Fe I	298.64557	298.645581	3800	
Fe I	298.84711	298.847156	1550	
Fe I	299.44266	299.442662	r	
Fe I	299.45019	299.450197	26300	
Fe I	300.04509	300.045121	24000	
Fe I	300.09476	300.094760	81000	
Fe II	300.264344	300.264210	40000bl(Fe II) 	
Fe I	300.71450	300.714520	11000	
Fe I	300.72822	300.728234	58000	
Fe I	300.81380	300.813796	85000	
Fe I	300.90929	300.909315	2140	
Fe I	301.14808	301.14811	6800	
Fe I	301.76270	301.762704	29500	
Fe I	302.10725	302.107248	r	
Fe I	302.40324	302.403247	123000	
Fe I	302.56362	302.563620	20000	
Fe I	302.58422	302.584226	120000	
Fe I	302.92338	302.923379	2190	
Fe I	303.01481	303.014796	13800	
Fe I	304.16370	304.163715	11000	
Fe I	304.76043	304.760437	r	
Fe I	305.52622	305.526232	10000	
Fe I	306.71181	306.711840	13500	
Fe I	306.81733	306.817338	7100	
Fe I	315.31995	315.319962	2950	
Fe I	315.70359	315.703585	5200	
Fe I	316.06572	316.065717	6000	
Fe I	317.54445	317.544444	6800	
Fe I	317.80126	317.801268	4900	
Fe I	318.02231	318.022325	14800	
Fe I	318.88188	318.881875	5000	
Fe I	319.28002	319.280021	9300	
Fe I	319.32996	319.329965	9500	
Fe I	319.61224	319.612206	1820	
Fe I	319.69272	319.692708	29500bl	
Fe I	319.95302	319.953020	9500	
Fe I	320.53978	320.539789	12300	
Fe I	321.02289	321.022879	6500	
Fe I	321.08290	321.082878	10700bl	
Fe I	321.4012	321.401115	15800bl 	
Fe I	321.59378	321.593780	14800	
Fe I	321.95819	321.958202	20000	
Fe I	322.20669	322.206713	46800	
Fe I	322.57870	322.578709	66000	
Fe I	322.99906	322.999065	3240	
Fe I	323.30516	323.30516	17800	
Fe I	324.41874	324.418738	18200	
Fe I	325.43617	325.43618	16200	
Fe I	328.02602	328.02599	14100bl	
Fe I	329.20206	329.202060	7200	
Fe I	330.72334	330.72333	8300	
Fe I	331.47411	331.474131	5900	
Fe I	332.88657	332.886592	6800	
Fe I	347.68541	347.685393	4570	
Fe I	350.84743	350.84739	4570	
Fe I	351.38177	351.381746	191000	
Fe I	352.1261	352.126097	204000bl	
Fe I	352.61656	352.616556	100000	
Fe I	352.62377	352.623782	9100	
Fe I	352.63811	352.638112	17000	
Fe I	352.66743	352.667458	15100	
Fe I	352.77926	352.779254	12000	
Fe I	353.31979	353.319818	24500	
Fe I	353.65556	353.655599	39800	
Fe I	354.10831	354.108318	60000	
Fe I	354.20754	354.207525	52000	
Fe I	354.56397	354.563971	9800	
Fe I	355.28277	355.282821	4900	
Fe I	355.41180	355.411785	10700	
Fe I	355.49243	355.492419	110000	
Fe I	355.85148	355.851482	380000	
Fe I	356.53787	356.537873	760000	
Fe I	356.70309	356.703117	3890	
Fe I	356.89742	356.89741	6800	
Fe I	357.00975	357.009748	r	
Fe I	357.19950	357.199499	20000	
Fe I	357.38884	357.388852	13800	
Fe I	358.11928	358.11928	r	
Fe I	358.46592	358.46592	62000	
Fe I	358.49574	358.495740	23400	
Fe I	358.53187	358.531869	288000	
Fe I	358.57051	358.570513	166000	
Fe I	358.61124	358.61135	50000	
Fe I	358.69845	358.698438	269000	
Fe I	358.91048	358.910463	27500	
Fe I	359.46320	359.463208	18200	
Fe I	359.96249	359.96249	4680	
Fe I	360.32033	360.320302	49000	
Fe I	360.54525	360.54525	68000	
Fe I	360.66791	360.66790	191000	
Fe I	360.88591	360.885895	720000	
Fe I	361.8386	361.838582	12600bl 	
Fe I	361.87677	361.876750	830000	
Fe I	362.14604	362.14605	85000	
Fe I	362.20031	362.200323	54000	
Fe I	362.31858	362.31859	50000	
Fe I	363.14629	363.146292	1150000	
Fe I	363.43275	363.432842	4680	
Fe I	363.82962	363.82962	33900	
Fe I	364.03883	364.038810	68000	
Fe I	364.7843	364.784225	980000bl 	
Fe I	365.00294	365.002947	8300	
Fe I	365.14667	365.146668	87000	
Fe I	367.99131	367.991309	910000	
Fe I	368.30545	368.305437	62000	
Fe I	368.74564	368.745628	355000	
Fe I	368.94579	368.945775	20900	
Fe I	369.40058	369.400589	30900	
Fe I	369.74252	369.742522	8900	
Fe I	370.10860	370.108586	31600	
Fe I	370.55658	370.556548	1290000	
Fe I	370.79196	370.791945	93000	
Fe I	370.92461	370.924612	398000	
Fe I	371.99345	371.993444	r	
Fe I	372.25627	372.256272	1290000	
Fe I	372.43767	372.437686	40700	
Fe I	372.69263	372.692610	11700	
Fe I	372.76188	372.761872	355000	
Fe I	372.78089	372.780888	6500	
Fe I	373.09460	373.09460	14800	
Fe I	373.23961	373.239610	74000	
Fe I	373.33173	373.331716	1000000	
Fe I	373.48636	373.486354	r	
Fe I	373.71313	373.713125	r	
Fe I	374.33619	374.336183	245000	
Fe I	374.34680	374.34677	26300	
Fe I	374.55610	374.556086	2510000	
Fe I	374.58993	374.589910	1100000	
Fe I	374.69267	374.692683	9300	
Fe I	374.82619	374.826189	1910000	
Fe I	374.94851	374.948483	1150000	
Fe I	375.82327	375.823267	740000	
Fe I	376.05316	376.053169	14800	
Fe I	376.37888	376.378864	590000	
Fe I	376.55387	376.55384	115000	
Fe I	376.71915	376.719150	457000	
Fe I	377.03012	377.030102	11200	
Fe I	378.59481	378.59479	79000	
Fe I	378.66766	378.667669	41700	
Fe I	378.78799	378.787991	224000	
Fe I	379.00927	379.009277	120000	
Fe I	379.43395	379.43392	60000	
Fe I	379.50019	379.500205	309000	
Fe I	379.75146	379.75145	42700	
Fe I	379.85111	379.851096	251000	
Fe I	379.95473	379.954711	316000	
Fe I	380.5342	380.53420	74000bl 	
Fe I	380.66954	380.66953	32400	
Fe I	381.18907	381.18907	11000	
Fe I	381.29643	381.296424	398000	
Fe I	381.45229	381.452303	28200	
Fe I	381.58400	381.583970	760000	
Fe I	382.04249	382.042491	r	
Fe I	382.11776	382.11774	65000	
Fe I	382.44435	382.444329	1000000	
Fe I	382.58809	382.588058	760000	
Fe I	382.78224	382.782220	590000	
Fe I	383.42222	383.422219	590000	
Fe I	384.04372	384.043720	380000	
Fe I	384.10477	384.104750	457000	
Fe I	384.51686	384.516842	7900	
Fe I	384.99664	384.996631	204000	
Fe I	385.08176	385.081771	91000	
Fe I	385.63713	385.637115	1100000	
Fe I	385.92123	385.921236	81000	
Fe I	385.99111	385.991106	r	
Fe I	386.55228	386.552292	178000	
Fe I	387.25009	387.250102	234000	
Fe I	387.37603	387.376015	63000	
Fe I	387.80180	387.801779	275000	
Fe I	387.85730	387.857282	1290000	
Fe I	387.86707	387.867079	49000	
Fe I	388.55103	388.551012	16600	
Fe I	388.62820	388.628183	550000	
Fe I	388.70480	388.704779	251000	
Fe I	388.85132	388.851317	200000	
Fe I	389.33901	389.338988	18600	
Fe I	389.39122	389.391202	7100	
Fe I	389.56562	389.565597	740000	
Fe I	389.90286	389.902841	7200	
Fe I	389.97071	389.970707	1070000	
Fe I	390.29455	390.294512	302000	
Fe I	390.64795	390.647918	234000	
Fe I	391.71807	391.718051	19100	
Fe I	391.83150	391.83147	7900	
Fe I	392.02578	392.025748	650000	
Fe I	392.29115	392.291129	1000000	
Fe I	392.7920	392.791947	219000bl 	
Fe I	393.02964	393.029640	1150000	
Fe I	394.08773	394.087710	10000	
Fe I	395.2601	395.260090	18200bl	
Fe I	395.6677	395.66763	100000bl	
Fe I	395.70181	395.701788	6800	
Fe I	396.60614	396.606119	19500	
Fe I	396.79611	396.796109	3720	
Fe I	396.92570	396.925691	427000	
Fe I	399.73919	399.739170	76000	
Fe I	400.52417	400.524148	209000	
Fe I	401.71483	401.714822	3800	
Fe I	404.58122	404.581193	1000000	
Fe I	405.50352	405.503501	4790	
Fe I	406.35939	406.359365	830000	
Fe I	407.15198	407.151979	3470	
Fe I	407.17377	407.173752	710000	
Fe I	407.83536	407.835319	5400	
Fe I	409.59705	409.597024	5600	
Fe I	410.07376	410.073752	10000	
Fe I	413.20579	413.205785	224000	
Fe I	413.99270	413.992679	2950	
Fe I	414.38678	414.386752	363000	
Fe I	414.76687	414.766863	6900	
Fe I	415.21689	415.216867	7800	
Fe I	415.38994	415.389948	12300	
Fe I	415.77798	415.777954	8300	
Fe I	417.27445	417.274423	11500	
Fe I	417.49128	417.491238	13500	
Fe I	417.75936	417.759354	12900	
Fe I	419.62081	419.620852	4790	
Fe I	419.82466	419.824651	9100	
Fe I	420.20289	420.202885	148000	
Fe I	421.61835	421.618312	54000	
Fe I	421.75453	421.75454	6900	
Fe I	421.93601	421.93595	32400	
Fe I	422.41714	422.41711	8100	
Fe I	422.54540	422.54541	7900	
Fe I	422.59554	422.59555	10500	
Fe I	422.97514	422.97531	780	
Fe I	423.27260	423.27261	1200	
Fe I	423.70739	423.70733	540	
Fe I	423.88097	423.88096	15100	
Fe I	423.98474	423.98477	8500	
Fe I	425.07866	425.07864	214000	
Fe I	425.83156	425.83157	3240	
Fe I	426.69642	426.69641	6200	
Fe I	427.17602	427.17599	630000	
Fe I	428.24026	428.24026	89000	
Fe I	428.81455	428.81455	3470	
Fe I	429.41245	429.41244	58000	
Fe I	429.9235	429.92340	63000bl 	
Fe I	430.79020	430.79017	630000	
Fe I	431.50843	431.50844	62000	
Fe I	432.57616	432.57616	830000	
Fe I	433.70460	433.70454	22900	
Fe I	434.72333	434.723287	398	
Fe I	435.27344	435.27345	36300	
Fe I	437.59298	437.592935	138000	
Fe I	438.35447	438.35444	141000	
Fe I	438.9245	438.92442	3240bl	
Fe I	440.47501	440.47498	810000	
Fe I	441.51222	441.51221	288000	
Fe I	442.25678	442.25677	12300	
Fe I	442.73096	442.73095	117000	
Fe I	443.51486	443.51485	4900	
Fe I	444.3194	444.31938	14100bl 	
Fe I	444.54712	444.54707	427	
Fe I	445.43807	445.43808	8300	
Fe I	446.16525	446.16524	74000	
Fe I	446.65515	446.65510	45700	
Fe I	447.1677	447.16760	132	
Fe I	447.60183	447.60184	25100	
Fe I	448.21696	448.21691	37200	
Fe I	448.97388	448.97387	12900	
Fe I	453.11478	453.11477	13800	
Fe I	459.26508	459.26509	4570	
Fe I	460.20007	460.20006	760	
Fe I	460.29407	460.29405	12900	
Fe I	463.29114	463.29113	1510	
Fe I	465.44980	465.44977	3020	
Fe I	468.02945	468.02946	269	
Fe I	469.14114	469.14115	11200	
Fe I	471.02830	471.02833	8900	
Fe I	473.35913	473.35912	2690	
Fe I	478.68067	478.68067	4170	
Fe I	485.97411	485.97414	24500	
Fe I	487.13179	487.13178	63000	
Fe I	487.21375	487.21373	38000	
Fe I	487.82108	487.82107	18200	
Fe I	489.07548	489.07549	58000	
Fe I	489.14921	489.14920	117000	
Fe I	490.33099	490.33097	17400	
Fe II	491.32951	491.32956	1300	
Fe I	492.05028	492.05021	195000	
Fe I	493.88135	493.88138	13200	
Fe I	493.96864	493.96862	11700	
Fe II	494.87913	494.87911	1200	
Fe II	495.15805	495.15805	2100	
Fe I	495.75965	495.75961	295000	
Fe II	497.70332	497.70331	1400	
Fe II	498.44852	498.448536	1400	
Fe II	499.05062	499.05064	2000	
Fe I	499.41292	499.41290	18600	
Fe II	500.19529	500.19529	13000	
Fe II	500.41881	500.41881	5000	
Fe I	500.61188	500.61184	41700	
Fe I	501.20681	501.20677	65000	
Fe II	501.57520	501.57519	1200	
Fe II	502.15907	502.15910	1100bl(Fe I)	
Fe II	502.24183	502.24182	1100	
Fe II	502.27888	502.278888	1100bl(Fe I)	
Fe II	503.06317	503.06318	3400	
Fe II	503.27035	503.27036	2000	
Fe II	503.56999	503.57000	7000	
Fe II	504.51067	504.51064	1000	
Fe I	505.16342	505.16343	38900	
Fe II	506.17101	506.17097	1600	
Fe II	506.78901	506.789012	700	
Fe I	506.87655	506.87656	12900	
Fe II	507.08959	507.089569	1800	
Fe II	507.57599	507.57597	2900	
Fe I	507.97396	507.97395	11200	
Fe II	508.22264	508.22266	1100	
Fe I	508.33382	508.33380	23400	
Fe II	508.92129	508.92128	1200	
Fe II	509.35719	509.35724	1800	
Fe II	509.72737	509.72743	2800	
Fe II	510.06116	510.06117	2200	
Fe II	510.07339	510.07343	8000	
Fe I	510.74471	510.74472	15800	
Fe I	510.76407	510.76406	34700	
Fe I	511.04128	511.04129	40700	
Fe II	511.70311	511.70311	1300	
Fe I	512.37196	512.37197	15100	
Fe I	512.73590	512.73588	13500	
Fe I	512.76793	512.76807	191	
Fe I	513.92511	513.92504	22400	
Fe I	513.94625	513.94620	45700	
Fe II	514.38745	514.387456	900	
Fe II	514.43515	514.43515	2700	
Fe II	514.58220	514.58220	800	
Fe II	514.94624	514.946227	4000	
Fe II	515.04811	515.04813	1000	
Fe I	515.1911	515.19106	8700bl	
Fe II	515.72834	515.72862	500bl(Fe II) 	
Fe I	516.62819	516.62817	15500	
Fe II	516.65511	516.65514	900	
Fe I	516.74881	516.74879	760000	
Fe I	516.88978	516.88973	22400	
Fe I	517.15960	517.15961	162000	
Fe II	517.70181	517.70188	700bl(Fe II) 	
Fe II	518.03116	518.03117	1500	
Fe II	518.68670	518.68671	600	
Fe I	519.23439	519.23434	47900	
Fe II	519.48884	519.48864	1200bl(Fe II) 	
Fe I	519.49414	519.49412	72000	
Fe II	519.91186	519.91191	1700	
Fe II	520.07977	520.07977	700	
Fe II	520.36342	520.36342	1200	
Fe I	520.45823	520.45826	6600	
Fe II	521.53470	521.534741	1100	
Fe II	521.58459	521.584563	500	
Fe I	521.62737	521.62737	58000	
Fe II	521.68585	521.68579	10000bl(Fe II) 	
Fe II	521.68585	521.68587	10000bl(Fe II) 	
Fe II	521.88415	521.884132	700	
Fe II	522.32604	522.32559	500	
Fe I	522.55257	522.55261	2240	
Fe I	522.71891	522.71889	437000	
Fe II	522.73174	522.73171	2200	
Fe II	522.74857	522.74855	10000	
Fe II	523.27809	523.27815	1300	
Fe I	523.29400	523.29398	123000	
Fe II	523.79490	523.79490	1500	
Fe I	524.70501	524.70499	1580	
Fe II	524.79553	524.79558	6000	
Fe I	525.02086	525.02089	1550	
Fe II	525.12252	525.12257	5000	
Fe II	525.36484	525.36489	1200	
Fe I	525.49551	525.49552	3310	
Fe II	525.71189	525.711889	1600	
Fe II	526.02544	526.02544	24000	
Fe II	526.41791	526.41790	2300	
Fe I	526.95370	526.95366	1020000	
Fe II	527.00318	527.00313	700	
Fe I	527.03560	527.03561	288000	
Fe II	529.16609	529.16610	5000	
Fe II	530.61820	530.61824	1600	
Fe I	530.73607	530.73605	7800	
Fe II	531.62139	531.62138	4000	
Fe I	532.80383	532.80381	740000	
Fe II	533.95943	533.95943	4000	
Fe II	536.27509	536.27474	700	
Fe II	536.29698	536.29701	800	
Fe II	536.62087	536.62086	700	
Fe I	536.99615	536.99607	20400	
Fe I	537.14893	537.14891	389000	
Fe I	538.33688	538.33680	30900	
Fe II	538.70633	538.70629	4000	
Fe II	539.58546	539.58544	3100	
Fe I	539.71276	539.71274	132000	
Fe II	540.20576	540.20573	3200	
Fe I	540.41513	540.41508	17000	
Fe I	540.57749	540.57743	145000	
Fe I	541.09095	541.09092	11200	
Fe II	541.13735	541.13773	600bl(Fe II) 	
Fe I	541.51989	541.51984	22400	
Fe I	542.96964	542.96962	145000	
Fe II	542.99873	542.99869	4000	
Fe I	543.45235	543.45233	107000	
Fe II	544.43870	544.43868	800	
Fe II	544.58007	544.58003	600	
Fe I	544.68743	544.68723	3890	
Fe I	544.69164	544.69162	182000	
Fe II	545.00949	545.00950	340	
Fe I	545.56092	545.56089	115000	
Fe II	545.77218	545.77218	800	
Fe II	546.59322	546.59320	5000	
Fe II	547.58260	547.58263	800	
Fe II	548.23051	548.23056	3200	
Fe II	548.76181	548.76177	3000	
Fe II	549.20782	549.20786	1200bl(Ar)	
Fe II	549.23979	549.23978	1100	
Fe II	549.38306	549.38309	1800	
Fe I	549.75157	549.75158	19100	
Fe II	550.26698	550.26696	800	
Fe II	550.32150	550.32151	1100	
Fe II	550.61985	550.61986	9000	
Fe I	550.67788	550.67785	22400	
Fe II	550.70704	550.70710	700	
Fe II	551.07831	551.07833	1500	
Fe II	553.20859	553.20858	600	
Fe II	554.42006	554.42013	600	
Fe II	554.47580	554.47582	1000	
Fe II	554.90005	554.90002	700	
Fe II	557.79121	557.79122	700	
Fe II	558.82212	558.82208	1300	
Fe II	564.53901	564.53900	1300	
Fe II	564.88996	564.88996	700	
Fe I	568.65298	568.65296	720	
Fe II	569.09956	569.09949	500	
Fe II	572.65532	572.65527	700	
Fe II	578.01279	578.01279	1500	
Fe II	578.36230	578.36226	1200	
Fe II	578.44454	578.44455	800	
Fe II	583.03436	583.03440	340	
Fe II	585.41883	585.41872	400	
Fe II	588.50162	588.50144	1100	
Fe II	590.28238	590.28231	1300	
Fe II	594.84183	594.84181	240	
Fe II	595.56981	595.56976	600bl(Fe II) 	
Fe I	595.66940	595.66934	407	
Fe II	596.17058	596.17055	1900	
Fe II	596.56199	596.56196	500	
Fe II	607.14196	607.14195	50bl(Fe I)	
Fe I	612.02490	612.02457	34	
Fe I	628.06178	628.06167	3800	
Fe II	629.1828	629.18260	70	
Fe I	635.3836	635.38355	282	
Fe II	635.71619	635.71615	280	
Fe I	635.86972	635.86960	28200	
Fe II	637.57975	637.57965	200	
Fe II	641.4258	641.42583	120	
Fe II	642.57233	642.57292	170	
Fe II	649.16651	649.16630	200	
Fe II	649.52122	649.52100	80	
Fe II	649.6938	649.69415	70	
Fe I	649.89388	649.89380	19100	
Fe II	653.44714	653.44714	210	
Fe II	654.02248	654.02250	110	
Fe II	654.13680	654.13672	500	
Fe II	654.38049	654.38035	260	
Fe II	654.83910	654.83912	400	
Fe II	655.06309	655.06310	200	
Fe II	655.08610	655.08598	220	
Fe II	655.45466	655.45466	240	
Fe II	656.53800	656.53802	700	
Fe II	657.14216	657.14221	1100	
Fe I	657.4228	657.42263	10000bl	
Fe II	660.00257	660.00246	400	
Fe II	662.19744	662.19744	240	
Fe I	662.50216	662.50212	3980	
Fe I	664.80806	664.80793	1120	
Fe II	679.25375	679.25355	260bl(Fe II) 	
Fe II	680.3136	680.31360	150	
Fe II	684.16629	684.16631	800	
Fe II	685.78542	685.78534	1400	
Fe II	686.0291	686.02986	90	
Fe II	686.25112	686.25167	1200	
Fe II	687.07271	687.07260	900	
Fe II	687.16987	687.16994	400	
Fe II	688.23406	688.23396	1100	
Fe II	690.56513	690.56515	2700	
Fe II	690.8637	690.86342	200	
Fe II	692.20272	692.20266	4000	
Fe II	692.78771	692.78768	1400	
Fe II	693.20008	693.20004	1200	
Fe II	695.26735	695.26731	1400	
Fe II	697.5753	697.57550	220	
Fe II	698.73978	698.73956	600	
Fe II	703.9732	703.97336	400	
Fe II	709.3961	709.39623	400	
Fe II	712.7421	712.74218	400	
Fe II	712.80876	712.80896	500	
Fe II	713.45425	713.45430	1600	
Fe II	739.7737	739.77375	40	
Fe II	747.04146	747.04160	40	
Fe II	749.56269	749.56266	800	
Fe II	751.31767	751.31762	1500	
Fe II	751.78103	751.78108	250	
Fe II	751.86811	751.86804	90	
Fe II	752.50984	752.50982	320	
Fe II	754.86614	754.86616	500	
Fe II	756.62177	756.62179	280	
Fe II	758.66443	758.66445	160	
Fe II	758.76241	758.76239	70	
Fe II	761.38971	761.38982	400	
Fe II	762.12112	762.12111	400	
Fe II	764.76479	764.76482	240bl(Fe I)	
Fe II	766.08981	766.08986	500	
Fe II	767.86165	767.86170	220	
Fe II	768.84514	768.84517	320	
Fe II	769.05144	769.05141	280	
Fe II	769.92650	769.92656	30	
Fe II	770.49362	770.49366	290	
Fe II	771.85066	771.85075	230	
Fe II	773.16888	773.16885	310bl(Fe II) 	
Fe II	774.28948	774.28949	310bl(Fe II) 	
Fe II	774.83597	774.83661	240bl(Fe II) 	
Fe II	774.84706	774.84694	120	
Fe II	778.29986	778.29984	400	
Fe II	779.03426	779.03431	220bl(Fe II) 	
Fe II	782.09418	782.09423	120	
Fe I	791.28665	791.28657	302	
Fe I	807.51504	807.51490	155	
Fe II	810.14836	810.14830	220	
Fe I	820.41024	820.41017	22	
Fe II	821.90384	821.90382	160	
Fe II	822.89881	822.89873	1900	
Fe II	826.61986	826.61978	100	
Fe II	828.25930	828.25930	330	
Fe II	828.75888	828.75895	600	
Fe II	828.78778	828.78774	1600	
Fe II	829.17647	829.17640	500	
Fe II	829.24414	829.24408	400	
Fe II	829.79518	829.79519	500	
Fe II	829.81677	829.81661	150	
Fe II	830.78421	830.78425	400	
Fe II	831.59846	831.59847	500	
Fe II	831.82125	831.82120	150	
Fe II	832.53337	832.53331	500	
Fe II	833.32031	833.32026	400	
Fe II	833.92711	833.92710	200	
Fe II	835.28284	835.28279	130	
Fe II	835.63859	835.63859	220	
Fe II	835.72393	835.72402	700	
Fe II	836.57495	836.57771	500bl(Ne)	
Fe II	837.55268	837.55269	90	
Fe II	839.86002	839.86002	100	
Fe II	840.01893	840.01894	170	
Fe II	842.05606	842.05609	250	
Fe II	842.39253	842.39255	700	
Fe II	843.91266	843.91261	120	
Fe II	845.10146	845.10148	500	
Fe II	846.85908	846.85918	310bl(Fe II) 	
Fe II	846.92345	846.92346	500	
Fe II	849.01022	849.01021	1200	
Fe II	849.06915	849.06913	900	
Fe II	849.96157	849.96165	1300	
Fe II	850.40012	850.40009	240	
Fe II	850.86770	850.86772	600	
Fe II	852.25627	852.25628	150	
Fe II	872.23644	872.23640	170	
Fe II	872.24603	872.24606	1300	
Fe II	892.66574	892.66572	1100	
Fe II	907.04563	907.04623	400	
Fe II	907.55383	907.55379	1100	
Fe II	907.73938	907.73937	400	
Fe II	909.51242	909.51242	1000	
Fe II	912.29356	912.29350	800	
Fe II	913.23859	913.23854	1000	
Fe II	915.58225	915.58241	170	
Fe II	917.59204	917.59197	1000	
Fe II	917.80595	917.80586	600	
Fe II	917.94918	917.94921	500	
Fe II	918.71832	918.71829	1000	
Fe II	919.69225	919.69219	700	
Fe II	920.30093	920.30100	80	
Fe II	920.31760	920.31769	260	
Fe II	920.40963	920.40953	400bl(Ne)	
Fe II	920.46184	920.46174	600	
Fe II	921.09070	921.09066	340	
Fe II	925.17869	925.17874	900	
Fe II	929.20017	929.20022	100	
Fe II	929.69198	929.69198	400	
Fe II	930.36249	930.36250	600	
Fe II	932.69885	932.69887	110bl(Fe II) 	
Fe II	941.73147	941.73145	250	
Fe II	942.84328	942.84324	200	
Fe II	942.85946	942.85934	180bl(Ne)	
Fe II	949.35455	949.35461	210	
Fe II	953.28475	953.28478	170bl(Fe I)	
Fe II	953.41669	953.41924	110bl(Ne)	
Fe II	956.14318	956.14324	70	
Fe II	961.86393	961.86395	140	
K VI		236.747		
K V		251.445		
K IV		271.109		
K XIV		354.2		
K XI	425.51	425.50		
K I	474.0914	474.092019	4	
K I	475.3934	475.393077	5	
K I	478.6491	478.649091	5	
K I	479.9754	479.975316	6	
K I	484.9865	484.986450	7	
K I	486.3483	486.348075	8	
K I	494.2002	494.200871	8bl	
K I	495.61461	495.614802	9	
K I	508.4226	508.423399	10	
K I	509.9200	509.920005	11	
K I	532.3276	532.32786	12	
K I	533.9688	533.96873	13	
K VI		560.22		
K I	578.2384	578.23999	16	
K I	580.1752	580.17662	17	
K VI		622.86		
K V		634.92		
K V		634.92		
K V		644.63		
K XIV		666.9		
K XIV		666.9		
K IV		679.516		
K I	691.1084	691.10815	19	
K XIV		755.4		
Li II	233.688		3	
Li II	233.691		5	
Li II	233.700		2	
Li II	255.17	255.17	24	
Li II	265.729	265.7257	2	
Li II	265.730	265.7332	3	
Li II	272.832	272.8366	2	
Li II	273.047	273.0472	3	
Li II	273.055	273.0551	1	
Li II	293.402		2	
Li II	293.407		2	
Li II	293.412		5	
Li II	293.425		1	
Li II	302.914	302.9176	3	
Li II	315.531	315.5263	3	
Li II	315.533	315.5369	4	
Li II	319.636	319.6435	4	
Li II	319.933	319.9332	5	
Li II	319.943	319.9435	2	
Li II	371.400		1	
Li II	371.416		5	
Li II	371.429		8	
Li II	371.441		10	
Li II	371.451		1	
Li I	391.530	391.5292	20	
Li I	398.548	398.5481	10	
Li I	398.554	398.5535	10	
Li I	413.256	413.2557	40	
Li I	427.307	427.3062	20	
Li I	427.313	427.3124	20	
Li II	432.547	432.5542	5	
Li II	432.554	432.5615	1	
Li I	460.283	460.2821	13	
Li II	467.170	467.1880	2	
Li II	467.806	467.8056	3	
Li II	467.829	467.829	1	
Li II	488.132	488.1216	4	
Li II	488.139	488.1471	4	
Li II	488.149	488.1685	1	
Li I	497.166	497.1659	8	
Li I	497.175	497.1743	8	
Li I	610.354	610.353	320	
Li I	610.365	610.366	320	
Li I	670.776	670.776	3600	
